y_test,y_pred
60.0,52.00445
80.0,81.1155
32.5,34.65541666666667
50.0,46.020208333333336
85.0,70.91383333333333
80.0,75.29776666666667
40.0,44.31383333333333
45.0,42.72525
80.0,79.67311666666667
24.0,29.834625
62.5,60.5175
50.0,51.0295
90.0,83.56758333333335
95.0,83.14433333333335
40.0,45.39208333333334
25.0,29.468958333333333
30.0,34.408125
27.5,32.343500000000006
80.0,76.69516666666667
50.0,51.18591666666667
33.5,34.849291666666666
40.0,44.37635000000001
22.0,41.86241666666666
45.0,56.655199999999994
60.0,61.991
36.5,37.337
50.0,49.63473333333334
40.0,43.388875
40.0,43.31325
50.0,46.11950000000001
50.0,48.919375
50.0,50.75291666666667
60.0,54.70875000000001
70.0,64.47608333333332
37.0,37.12141666666667
35.0,37.42075
60.0,57.21395833333334
70.0,62.91166666666666
60.0,56.8935
30.0,35.8705
72.5,63.61870833333334
60.0,57.49649999999999
55.0,49.94016666666667
40.0,41.21825
50.0,47.912875
37.0,38.26
50.0,55.32479166666668
60.0,62.48
45.0,42.754625
27.5,28.978
30.0,32.427416666666666
22.0,28.225166666666667
85.0,83.34596666666665
50.0,46.56441666666667
25.0,29.598250000000004
52.5,51.580175000000004
45.0,42.618125
25.0,32.77036666666667
40.0,39.651083333333325
55.0,59.42800000000001
55.0,52.830666666666666
80.0,75.4435
95.0,90.12625833333334
85.0,81.5985
45.0,43.154083333333325
32.5,34.45541666666667
23.0,28.970291666666665
70.0,74.17094999999999
95.0,90.79540000000001
90.0,88.0633
95.0,87.915
33.0,34.73425
33.0,35.613375
25.0,30.57125
25.0,31.21475
25.0,41.396125
30.0,34.153666666666666
30.0,33.734166666666674
30.0,34.553375
60.0,52.87108333333333
60.0,53.62041666666667
35.0,37.170583333333326
35.0,36.932
60.0,51.46745833333332
50.0,52.379416666666664
30.0,32.72166666666667
40.0,39.460416666666674
65.0,57.70791666666666
48.0,48.724976190476184
48.0,49.0868125
50.0,50.0775
40.0,40.11375
40.0,39.21199166666667
30.0,39.60895
50.0,49.36934166666667
52.5,50.798291666666664
80.0,67.00116666666668
38.75,41.160666666666664
38.75,41.76983333333334
32.5,35.68575833333333
60.0,62.50483333333334
55.0,50.27654166666667
50.0,49.593
80.0,73.07275
45.0,42.772416666666665
30.0,35.10108333333333
70.0,71.862
37.0,37.5465
30.0,34.088458333333335
50.0,45.470375
4.0,19.160333333333337
4.0,16.97670833333333
37.0,40.61425
60.0,61.15433333333334
20.0,25.897
45.0,49.22933333333333
70.0,64.93166666666667
50.0,49.98166666666667
33.5,37.831224999999996
4.0,16.145166666666665
50.0,46.332875
4.0,16.620895833333336
50.0,48.251625
50.0,46.13025
60.0,51.42041666666666
35.0,32.502291666666665
25.0,29.469500000000004
29.5,33.805125
37.0,41.333958333333335
29.5,32.42795833333333
29.5,33.41758333333333
29.5,32.613
29.5,41.44241666666667
29.5,37.73775
50.0,41.654291666666666
27.5,29.873
32.5,35.64941666666667
40.0,41.024
30.0,33.70045833333334
80.0,80.31101666666667
22.0,41.19421666666668
37.0,36.198916666666655
65.0,58.023875
55.0,53.09283333333334
60.0,60.30820833333333
40.0,39.94441666666666
70.0,60.68899999999999
60.0,55.029300000000006
60.0,55.56583333333333
70.0,58.51512499999999
60.0,57.20291666666667
80.0,78.53841666666666
30.0,39.520875
70.0,74.50803333333333
70.0,81.56288333333335
70.0,74.53966666666668
90.0,86.73023333333332
25.0,30.43066666666667
50.0,46.75425
50.0,38.318
70.0,69.84208333333335
55.0,61.190433333333324
60.0,63.2295
80.0,75.736
85.0,72.89651666666666
80.0,77.9395
75.0,76.68910000000001
70.0,73.24071666666666
77.0,77.88716666666667
60.0,64.79275
85.0,83.83385000000001
80.0,78.85488333333335
77.0,79.78
65.0,68.27575
80.0,76.80288333333333
88.0,77.83134999999999
90.0,87.37083333333332
75.0,74.236
72.0,74.01360000000001
75.0,76.61810000000001
80.0,80.19925
80.0,80.73989999999999
60.0,65.05825
70.0,73.27541666666667
35.0,49.04658333333333
92.5,87.12918333333333
80.0,79.93485000000001
77.0,76.09791666666666
