y_test,y_pred
29.5,33.39841666666667
29.5,32.41895
29.5,40.8035
29.5,36.82241666666667
50.0,41.27408333333334
27.5,29.76975
32.5,36.26495833333333
40.0,40.9565
30.0,34.023880952380956
80.0,79.223
22.0,41.74601666666666
37.0,35.91396666666667
65.0,64.23583333333333
55.0,52.20166666666666
60.0,61.13483333333333
40.0,40.20975
70.0,60.6455
60.0,55.24999999999999
60.0,56.20466666666666
70.0,58.515166666666666
60.0,56.788916666666665
80.0,78.15535000000001
30.0,39.127833333333335
70.0,73.07885
70.0,79.40906666666666
70.0,73.74131666666668
90.0,86.39718333333334
25.0,30.53066666666667
50.0,47.283729166666674
50.0,37.99075
70.0,68.63991666666665
55.0,61.059083333333334
60.0,62.861333333333334
80.0,75.73525
85.0,72.40676666666667
80.0,78.41175
75.0,75.473
70.0,72.12145
77.0,78.06533333333334
60.0,64.93035
85.0,83.26535000000001
80.0,78.79386666666667
77.0,76.90983333333332
65.0,68.06525
80.0,74.71629999999999
88.0,75.17564999999999
90.0,85.91541666666667
75.0,74.075
72.0,73.749
75.0,75.57685000000001
80.0,79.10057499999999
80.0,79.79793333333333
60.0,64.31793333333333
70.0,72.165
35.0,49.30693333333333
92.5,86.53245000000001
80.0,79.0945
77.0,76.011
85.0,81.40320000000001
25.0,40.385137499999985
105.0,96.70458333333333
25.0,30.048666666666666
37.0,38.295
50.0,46.62325
65.0,59.004125
60.0,55.90277083333333
35.0,36.047916666666666
40.0,39.209916666666665
60.0,53.9195
92.5,86.88908333333333
30.0,33.21425
60.0,37.236083333333326
90.0,85.39216666666665
37.0,41.5315
84.0,80.18441666666666
37.0,36.80575
50.0,45.80966666666667
32.5,34.926
25.0,29.980833333333333
23.0,31.88341666666667
30.0,31.996166666666667
55.625,52.698125000000005
60.0,48.24070833333334
95.0,90.67066666666668
60.0,67.79581666666668
25.0,30.884416666666667
60.0,52.70045833333333
22.0,27.589166666666664
25.0,30.290333333333336
85.0,81.60766666666666
91.5,90.03728333333333
75.0,75.84836666666666
95.0,87.55235
25.0,30.167791666666666
90.0,86.98583333333335
95.0,90.89841666666668
95.0,87.5945
100.0,92.70158333333336
45.0,60.739416666666656
80.0,80.4821
95.0,90.28851666666667
70.0,72.00501666666665
90.0,87.28708333333333
95.0,88.4152
100.0,92.38175
95.6666666666667,91.22900476190526
90.0,86.0436
65.0,70.44624999999999
100.0,94.27561666666668
95.0,81.05866666666667
80.0,80.82061666666665
100.0,95.90786666666665
80.0,81.12295
22.0,32.628416666666666
45.0,43.21416666666667
60.0,55.16683333333334
45.0,42.74491666666666
78.0,77.60935
78.0,77.2747
78.0,75.1947
90.0,86.63051666666667
90.0,80.93743333333333
102.5,96.16701666666667
65.0,82.72318333333334
37.0,43.528349999999996
37.0,43.528349999999996
57.5,54.7045
70.0,62.85395833333334
37.5,37.83641666666667
42.5,40.37775
45.0,51.18575
100.0,78.44841666666666
35.0,51.373416666666664
77.0,76.61345
56.5,51.30743749999999
22.0,27.83875
30.0,45.01220833333333
22.0,28.791833333333333
35.0,36.89075
62.5,56.727125
37.0,37.24308333333333
30.0,34.81566666666667
46.0,43.16340000000001
37.0,60.713083333333344
37.0,38.24516666666667
22.0,27.81458333333333
22.0,28.967666666666666
30.0,33.33725
37.0,37.516
25.0,30.78775
22.0,29.366416666666666
50.0,38.50566666666667
52.5,49.4935
35.0,39.26204166666666
80.0,66.61391666666667
39.0,39.56925
52.5,53.43554166666667
50.0,46.83733333333333
22.0,28.3395
35.0,38.63858333333334
50.0,45.885291666666674
45.0,43.647166666666664
30.0,33.041
80.0,66.017375
70.0,59.6445
40.0,37.24866666666667
22.0,28.03525
25.0,30.36275
21.0,26.7945
30.0,34.68758333333333
65.0,55.20275
22.0,29.01631666666667
33.5,35.49633333333333
37.0,38.046
55.0,42.685166666666674
37.0,37.98558333333334
30.0,32.319583333333334
25.0,30.00625
22.0,27.790083333333335
30.0,34.915
23.5,28.67925
35.25,37.20504761904762
42.0,40.58441666666667
37.0,39.013
22.0,28.322172619047617
85.0,82.45708333333334
27.5,34.53046666666666
35.0,37.83116666666666
41.6666666666667,41.36716666666655
55.0,54.28233333333333
33.5,33.81516666666667
45.0,42.95275
85.0,81.97666666666667
90.0,85.83076666666666
52.5,48.08741666666667
37.0,37.70012500000001
27.5,43.76654166666667
22.0,28.71666666666667
22.0,28.9685
40.0,41.76883333333333
70.0,67.29766666666666
30.0,34.11645833333333
37.0,39.447375
86.5,84.59896666666666
50.0,39.76620833333334
22.0,28.547916666666666
22.0,28.518666666666668
97.5,88.55725
35.0,38.40308333333333
27.5,31.246666666666666
22.0,31.744583333333335
22.0,37.3975
90.0,86.32906666666668
37.0,37.57275
36.0,39.05166666666667
37.0,38.47175
37.0,38.40633333333333
37.0,41.69070833333334
37.0,46.50362499999999
35.0,36.80875
40.0,47.601333333333336
55.0,56.86341666666668
37.5,38.40533333333334
37.0,38.45984583333333
45.0,43.650166666666664
90.0,84.69635000000001
19.0,27.489166666666666
57.5,66.46443333333335
50.0,45.28275
90.0,86.63145000000002
37.0,38.15708333333333
25.0,43.026108333333326
30.0,33.49975
30.0,34.412666666666674
30.0,33.23941666666666
35.0,35.6125
37.0,38.3835
20.0,25.426916666666664
70.0,60.53641666666667
37.0,37.416
22.0,29.302
22.0,28.24075
22.0,27.934166666666666
35.0,36.78241666666666
55.0,61.79618333333333
85.0,82.78908333333332
39.5,39.316166666666675
37.0,37.293
85.0,82.118
40.0,44.025125
35.0,37.2425
22.5,29.087333333333333
22.5,28.48454166666667
22.5,29.058333333333334
37.0,38.0785
27.5,33.51416666666667
55.0,52.86122619047619
65.0,59.26816666666667
65.0,59.71766666666667
29.0,36.76320833333333
22.0,28.045833333333334
95.0,87.37960000000001
33.5,34.897666666666666
50.0,46.24533333333333
37.25,38.113083333333336
47.5,44.49775
22.5,30.426833333333335
38.0,37.15404166666667
30.0,32.397
22.0,29.56325
60.0,66.218
37.0,37.456125
30.0,34.29
58.3333333333333,59.97883333333386
37.0,38.94333333333333
60.0,56.491625
91.0,85.86564047619048
85.0,81.13510000000001
50.0,50.30275
75.0,63.46086666666666
67.5,59.142125
55.0,49.075916666666664
30.0,33.60245833333333
40.0,39.7755
22.0,27.270166666666668
85.0,77.91816666666668
65.0,61.4095
45.0,43.968166666666654
99.0,77.91541666666666
30.0,33.06875
87.0,83.51775
37.0,39.04441666666666
37.0,37.79091666666666
60.0,52.304
41.6666666666667,41.064291666666584
60.0,45.65145833333332
60.0,56.70974999999999
52.5,51.095443452380984
50.0,48.59191666666666
43.0,40.90275
60.0,53.26825
75.0,74.78385
37.0,40.10975
25.0,36.169541666666674
65.0,63.489333333333335
70.0,72.0255
70.0,74.46430000000001
40.0,40.95275
22.0,25.85475
30.0,34.5795
55.0,49.88775
95.0,88.83026666666666
85.0,81.77745
57.5,52.839
72.5,72.05025
60.0,66.536375
45.0,50.395825
55.0,57.896166666666666
55.0,58.415933333333335
55.0,61.755
85.0,82.37816666666666
37.0,37.613958333333336
95.0,90.42410000000001
75.0,74.67710000000001
22.0,28.849
22.0,29.095000000000002
37.0,37.0925
50.0,46.247
50.0,46.18725
37.0,37.70525
30.0,33.37408333333333
32.0,34.76941666666667
41.6666666666667,41.41908333333321
30.0,32.926
22.0,27.08975
37.0,38.124166666666675
37.0,37.129875
34.25,35.678
37.0,37.35866666666667
20.0,26.43916666666667
30.0,33.12016666666667
45.0,42.86825
45.0,45.916875
65.0,42.23729166666667
60.0,57.03316666666667
37.0,48.41903809523806
70.0,71.87763095238094
85.0,83.46575
22.0,31.737666666666666
22.0,37.076583333333346
50.0,45.69141666666667
42.5,40.454125
22.0,27.634666666666664
100.0,92.71716666666667
53.0,54.17341666666667
22.0,27.226
60.0,57.4635
50.0,45.95075
27.5,31.20925
115.0,104.89483333333332
22.0,27.725
30.0,33.3845
35.0,35.83025
60.0,65.0716
67.5,56.67825
22.0,27.673916666666667
46.0,42.905
22.5,40.46
22.0,28.045166666666667
43.0,41.32125
75.0,71.13035
75.0,70.4235
70.0,66.73916666666666
62.5,68.05778333333332
73.75,73.4035
81.0,79.45375
81.0,78.10925
81.0,79.53261666666667
81.0,77.7206
84.0,79.8555
37.0,40.496
62.5,57.281333333333336
97.0,93.54691666666669
55.0,49.62025
55.0,49.505
55.0,49.46216666666667
59.0,41.3895
59.0,54.624125
59.0,52.427
55.0,63.17075
80.0,79.07375
55.0,66.6472
48.0,45.38483333333332
67.5,62.51625
92.5,89.34653333333333
98.0,75.33960833333333
15.0,24.853416666666668
70.0,66.1605
40.0,43.17262499999999
52.5,47.35966666666667
55.0,49.948666666666675
37.0,38.3695
52.5,48.32625
75.0,78.17085
40.0,39.374
80.0,81.71335
65.0,67.57275
85.0,82.36393333333332
80.0,79.46740833333332
70.0,71.9815
66.0,68.15976666666667
65.0,65.52875
80.0,79.06876666666666
56.0,63.735433333333326
56.0,64.52128333333333
40.0,43.885
50.0,51.67479166666667
40.0,42.932791666666674
50.0,49.45708333333333
37.0,44.36675
22.0,27.2435
45.0,42.68183333333333
30.0,33.28541666666667
57.5,51.99675
29.5,32.28975
37.0,37.770583333333335
25.0,29.196208333333335
22.0,38.70495833333334
30.0,33.61691666666667
30.0,46.002916666666664
50.0,45.88641666666666
30.0,33.20509523809524
35.0,37.77637499999999
37.25,37.68326517857142
75.0,73.2091
38.5,38.73191666666666
45.0,41.4695
25.0,30.84166666666667
55.0,61.656
25.0,31.1445
41.6666666666667,41.49358333333322
95.0,82.71275
65.0,63.540500000000016
45.0,47.906857142857135
55.0,52.05758333333333
55.0,53.8085
37.0,40.29483333333333
90.0,86.48126666666668
55.0,49.89725
37.5,38.5225
37.5,39.75158333333333
37.0,39.91810833333333
25.0,27.10025
25.0,27.10025
40.0,42.072791666666674
65.0,64.5865
38.5,40.117541666666675
70.0,63.929791666666674
37.0,38.47366666666667
50.0,45.58204166666666
35.0,38.63125
77.5,77.58916666666666
50.0,49.54938333333334
21.0,27.817833333333336
60.0,60.45091666666667
50.0,37.04675
30.0,31.76225
37.0,35.287666666666674
55.0,53.631585317460306
30.0,41.93375
42.5,41.74191666666666
34.0,36.748333333333335
42.5,41.93875
40.0,39.0365
45.0,44.480875
40.0,38.63675
40.0,39.27641666666667
30.0,32.90066666666667
30.0,34.457375
60.0,56.28625
60.0,51.459517857142856
50.0,50.03325
45.0,42.91991666666667
35.0,36.172666666666665
65.0,56.435541666666666
37.0,39.1655
50.0,47.28158333333334
50.0,46.091166666666666
37.0,37.22433333333333
42.0,45.02833333333333
40.0,49.020250000000004
40.0,39.82766666666667
40.0,41.05083333333333
75.0,77.06733333333334
30.0,33.16475
37.0,36.427083333333336
25.0,37.86491666666667
25.0,26.9305
25.0,27.035
25.0,30.813625
25.0,27.425
25.0,27.343
60.0,39.03588333333333
65.0,65.87808333333334
25.0,31.053416666666667
25.0,30.192041666666668
50.0,45.97210833333333
60.0,39.827125
60.0,52.44316666666666
50.0,46.186
55.0,52.88016666666667
65.0,65.42008333333334
65.0,65.33273333333334
45.0,46.999583333333334
50.0,44.668
50.0,47.16808333333333
60.0,56.74758333333334
32.5,37.71245833333333
45.0,46.82108333333333
25.0,36.38975
57.5,52.175875
50.0,47.07083333333333
30.0,34.29208333333334
37.0,37.57675
32.5,34.815125
32.5,34.524416666666674
40.0,39.291333333333334
65.0,68.07
13.0,20.58575
37.0,38.37820833333333
67.5,66.82458333333334
50.0,45.48475
37.0,39.378125
45.0,43.535
30.0,33.696583333333336
50.0,50.81308333333334
40.0,41.22129166666667
30.0,32.518
95.0,91.06566666666666
62.0,41.53333333333333
28.0,32.72675
40.0,40.88933333333333
30.0,33.181416666666664
40.0,39.9775
20.0,29.05935833333333
35.0,36.34533333333333
30.0,33.511
51.0,47.24625
25.0,31.042333333333332
49.0,47.81750000000002
72.5,73.85810000000001
60.0,56.247949999999996
40.0,46.538083333333326
50.0,49.44741666666666
45.0,46.041958333333326
25.0,29.65322916666667
37.0,40.57866666666666
45.0,46.5615
55.0,57.08068333333333
22.0,28.01125
35.0,36.41066666666667
65.0,56.02816666666667
65.0,54.84875
37.0,37.25325
37.0,37.903
50.0,45.82945833333333
80.0,65.35128571428577
72.0,51.90351785714285
65.0,59.5195
60.0,62.616446428571464
60.0,58.970333333333336
42.5,44.30470833333333
25.0,33.54662499999999
30.0,37.291
22.0,24.93775
25.0,31.458833333333335
45.0,44.243875
7.0,31.536583333333336
90.0,88.03116666666666
22.0,29.849208333333333
47.5,45.48125
70.0,73.2842
70.0,72.98285
75.0,77.28046666666665
75.0,76.31041666666665
76.5,77.56461666666667
75.0,75.773
100.0,90.873
97.5,78.0326
70.0,73.12405
37.0,37.80591666666667
45.0,42.0935
45.0,39.02066666666666
45.0,44.16975
37.0,38.358875
50.0,47.45708333333334
60.0,55.50129166666667
37.5,37.8965
50.0,50.534083333333335
50.0,53.00233333333333
55.0,53.09158333333333
40.0,43.445125
25.0,29.205
60.0,62.55166666666667
70.0,71.92885000000001
70.0,71.52895
70.0,73.2397
37.0,38.08116666666667
55.0,48.90333333333333
45.0,43.39920833333333
102.0,92.3471
90.0,86.01148333333332
100.0,92.81333333333335
100.0,81.49516666666668
100.0,92.88643333333333
25.0,29.689250000000005
50.0,44.6885
40.0,37.86639166666667
57.5,59.91608333333335
22.5,36.46508333333333
75.0,75.92710000000001
75.0,74.08116666666666
40.0,39.93779166666667
55.0,52.43573214285715
45.0,42.551166666666674
60.0,63.779849999999996
45.0,43.747083333333336
47.5,46.86483333333333
75.0,76.88600833333334
50.0,46.474708333333325
55.0,65.35128571428577
97.0,92.43883333333335
60.0,52.520041666666664
37.0,39.37770833333334
70.0,72.62738333333333
22.0,42.54585
80.0,77.37375
85.0,77.99408333333332
55.0,62.910133333333334
70.0,73.11485
60.0,65.65375
63.75,66.2272
50.0,58.31575
37.0,51.077375
85.0,82.42975
85.0,81.51225
70.0,72.37091666666666
60.0,63.96185
70.0,71.05825
60.0,65.0007
60.0,65.72825
70.0,63.395083333333325
65.0,54.94883333333333
30.0,34.542125
45.0,45.69070833333333
37.0,37.77870833333333
30.0,33.55466666666667
40.0,40.21841666666667
40.0,41.7487
22.0,27.7785
62.5,57.09116666666667
37.0,40.633875
60.0,54.71475
50.0,47.19866666666666
49.0,49.43429166666667
50.0,51.57766666666667
45.0,46.749113095238094
57.5,62.71041666666669
40.0,39.94225
37.0,38.106125
45.0,42.31366666666667
39.0,38.895833333333336
